Time,Demand
"('0.0',)",3819.16644828
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4382.21319625
"('4.0',)",4665.82933081
"('5.0',)",4802.02210261
"('6.0',)",5464.40364476
"('7.0',)",5727.71750486
"('8.0',)",6042.01836887
"('9.0',)",6082.15909683
"('10.0',)",6057.81690115
"('11.0',)",6042.87912171
"('12.0',)",5742.03735864
"('13.0',)",5398.78460908
"('14.0',)",5054.94247113
"('15.0',)",4811.91633063
"('16.0',)",4669.84982102
"('17.0',)",4331.35495898
"('18.0',)",4183.17104298
"('19.0',)",3984.93325733
"('20.0',)",3987.89630757
"('21.0',)",3610.29369099
"('22.0',)",3563.39505621
"('23.0',)",3398.42227633
