Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3999.5176366
"('2.0',)",4109.14379105
"('3.0',)",4315.80276203
"('4.0',)",4433.1612463
"('5.0',)",5007.67332111
"('6.0',)",5217.415518
"('7.0',)",5862.91038757
"('8.0',)",5957.33841318
"('9.0',)",6334.23178416
"('10.0',)",6295.03953472
"('11.0',)",5866.51564173
"('12.0',)",5758.21531728
"('13.0',)",5434.00247014
"('14.0',)",5033.33018617
"('15.0',)",4645.73839265
"('16.0',)",4600.43481124
"('17.0',)",4470.88414287
"('18.0',)",4427.76759437
"('19.0',)",3984.93325733
"('20.0',)",3734.2287077
"('21.0',)",3480.09866986
"('22.0',)",3540.31068828
"('23.0',)",3604.94018775
