Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4250.56852293
"('4.0',)",4647.56943593
"('5.0',)",4802.02210261
"('6.0',)",5368.02092074
"('7.0',)",5870.21723136
"('8.0',)",6034.38473277
"('9.0',)",6314.69253198
"('10.0',)",6057.81690115
"('11.0',)",5898.41352909
"('12.0',)",5560.83685113
"('13.0',)",5214.00223995
"('14.0',)",5056.74052704
"('15.0',)",4645.73839265
"('16.0',)",4468.8716855
"('17.0',)",4331.35495898
"('18.0',)",4215.06893033
"('19.0',)",3984.93325733
"('20.0',)",3766.12659505
"('21.0',)",3480.09866986
"('22.0',)",3318.34447342
"('23.0',)",3621.16693629
