Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3893.33386582
"('2.0',)",4039.99116012
"('3.0',)",4242.84510849
"('4.0',)",4433.1612463
"('5.0',)",5004.90910381
"('6.0',)",5412.51174432
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6219.65432766
"('10.0',)",6057.81690115
"('11.0',)",5866.51564173
"('12.0',)",5734.75957128
"('13.0',)",5413.13727121
"('14.0',)",5103.40526702
"('15.0',)",4645.73839265
"('16.0',)",4468.8716855
"('17.0',)",4575.48103732
"('18.0',)",4329.58673078
"('19.0',)",4239.47707429
"('20.0',)",3928.43965258
"('21.0',)",3480.09866986
"('22.0',)",3318.34447342
"('23.0',)",3474.23549152
