Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4362.99371481
"('4.0',)",4433.1612463
"('5.0',)",4802.02210261
"('6.0',)",5353.64629672
"('7.0',)",5616.57705684
"('8.0',)",6140.8145069
"('9.0',)",6252.93859247
"('10.0',)",6057.81690115
"('11.0',)",5866.51564173
"('12.0',)",5799.18385256
"('13.0',)",5370.6675968
"('14.0',)",5149.05766509
"('15.0',)",4800.12752403
"('16.0',)",4468.8716855
"('17.0',)",4552.79232789
"('18.0',)",4215.06893033
"('19.0',)",4135.54146619
"('20.0',)",3941.61519546
"('21.0',)",3734.9804418
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
