Time,Demand
"('0.0',)",3845.58848009
"('1.0',)",3957.82341095
"('2.0',)",3936.77720346
"('3.0',)",4260.22257644
"('4.0',)",4465.05913366
"('5.0',)",4802.02210261
"('6.0',)",5217.415518
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6337.25308946
"('10.0',)",6202.5326915
"('11.0',)",6030.71593473
"('12.0',)",5560.83685113
"('13.0',)",5374.3586003
"('14.0',)",5077.48012564
"('15.0',)",4677.63628
"('16.0',)",4468.8716855
"('17.0',)",4586.34300848
"('18.0',)",4307.50780389
"('19.0',)",3984.93325733
"('20.0',)",3882.42844075
"('21.0',)",3480.09866986
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
