Time,Demand
"('0.0',)",3691.19364325
"('1.0',)",3940.78486803
"('2.0',)",4074.58771249
"('3.0',)",4344.34721071
"('4.0',)",4433.1612463
"('5.0',)",5057.2013965
"('6.0',)",5217.415518
"('7.0',)",5648.4749442
"('8.0',)",6172.2111675
"('9.0',)",6335.76268416
"('10.0',)",6057.81690115
"('11.0',)",6102.5418406
"('12.0',)",5560.83685113
"('13.0',)",5466.08101474
"('14.0',)",4895.0
"('15.0',)",4677.63628
"('16.0',)",4574.74223566
"('17.0',)",4331.35495898
"('18.0',)",4371.6202103
"('19.0',)",3984.93325733
"('20.0',)",3734.2287077
"('21.0',)",3735.22033516
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
