Time,Demand
"('0.0',)",3771.00587034
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4144.74343475
"('4.0',)",4685.75093154
"('5.0',)",4802.02210261
"('6.0',)",5217.415518
"('7.0',)",5616.57705684
"('8.0',)",6143.39444738
"('9.0',)",6280.85304509
"('10.0',)",6303.16440996
"('11.0',)",5866.51564173
"('12.0',)",5560.83685113
"('13.0',)",5403.64246973
"('14.0',)",5034.93234653
"('15.0',)",4645.73839265
"('16.0',)",4709.24428708
"('17.0',)",4557.34866267
"('18.0',)",4183.17104298
"('19.0',)",4016.83114469
"('20.0',)",3734.2287077
"('21.0',)",3480.09866986
"('22.0',)",3572.66141636
"('23.0',)",3398.42227633
