Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3816.57554413
"('2.0',)",4140.13425416
"('3.0',)",4392.09041611
"('4.0',)",4661.06531171
"('5.0',)",4999.25623453
"('6.0',)",5313.95779112
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6082.15909683
"('10.0',)",6057.81690115
"('11.0',)",6092.40937045
"('12.0',)",5729.71687701
"('13.0',)",5214.00223995
"('14.0',)",4895.0
"('15.0',)",4887.04713776
"('16.0',)",4720.33589889
"('17.0',)",4434.26049387
"('18.0',)",4320.75432565
"('19.0',)",4165.58094325
"('20.0',)",3950.02215305
"('21.0',)",3480.09866986
"('22.0',)",3446.33400971
"('23.0',)",3366.52438897
