Time,Demand
"('0.0',)",3824.81158984
"('1.0',)",4039.83948893
"('2.0',)",4141.82707233
"('3.0',)",4144.74343475
"('4.0',)",4685.09245946
"('5.0',)",4967.65860446
"('6.0',)",5459.38345492
"('7.0',)",5733.65080576
"('8.0',)",6168.86968883
"('9.0',)",6082.15909683
"('10.0',)",6226.11356891
"('11.0',)",6092.82627529
"('12.0',)",5687.65159657
"('13.0',)",5466.61327367
"('14.0',)",5048.44983473
"('15.0',)",4645.73839265
"('16.0',)",4606.53890351
"('17.0',)",4527.32343541
"('18.0',)",4215.06893033
"('19.0',)",4016.83114469
"('20.0',)",3975.41874575
"('21.0',)",3648.12720292
"('22.0',)",3460.16371326
"('23.0',)",3476.14620698
