Time,Demand
"('0.0',)",3805.16645665
"('1.0',)",3926.6555987
"('2.0',)",4095.58856981
"('3.0',)",4359.64496017
"('4.0',)",4677.25388045
"('5.0',)",5054.08908657
"('6.0',)",5361.51525253
"('7.0',)",5837.890169
"('8.0',)",5925.44052582
"('9.0',)",6082.15909683
"('10.0',)",6207.93093244
"('11.0',)",5993.98178739
"('12.0',)",5560.83685113
"('13.0',)",5214.00223995
"('14.0',)",5149.88036034
"('15.0',)",4884.20543474
"('16.0',)",4640.91995289
"('17.0',)",4537.36732805
"('18.0',)",4418.35508321
"('19.0',)",3984.93325733
"('20.0',)",3766.12659505
"('21.0',)",3698.1384085
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
