Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4398.73519507
"('4.0',)",4604.59170523
"('5.0',)",4910.84149339
"('6.0',)",5370.40587001
"('7.0',)",5818.36082153
"('8.0',)",5925.44052582
"('9.0',)",6082.15909683
"('10.0',)",6209.51135566
"('11.0',)",5866.51564173
"('12.0',)",5767.60056007
"('13.0',)",5350.86750448
"('14.0',)",4895.0
"('15.0',)",4782.08138156
"('16.0',)",4589.10133651
"('17.0',)",4482.73828275
"('18.0',)",4183.17104298
"('19.0',)",4237.35505531
"('20.0',)",3984.74098385
"('21.0',)",3591.58093516
"('22.0',)",3318.34447342
"('23.0',)",3566.40661718
