Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3784.67765678
"('2.0',)",3936.77720346
"('3.0',)",4316.83787947
"('4.0',)",4433.1612463
"('5.0',)",4802.02210261
"('6.0',)",5346.3684716
"('7.0',)",5871.59327724
"('8.0',)",6107.46837201
"('9.0',)",6082.15909683
"('10.0',)",6057.81690115
"('11.0',)",5866.51564173
"('12.0',)",5560.83685113
"('13.0',)",5214.00223995
"('14.0',)",4895.0
"('15.0',)",4875.21086236
"('16.0',)",4724.05477475
"('17.0',)",4585.85186249
"('18.0',)",4347.08126017
"('19.0',)",3984.93325733
"('20.0',)",3734.2287077
"('21.0',)",3511.99655722
"('22.0',)",3571.55463189
"('23.0',)",3366.52438897
