Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3949.38444336
"('2.0',)",3968.67509081
"('3.0',)",4144.74343475
"('4.0',)",4679.13302292
"('5.0',)",4975.24943524
"('6.0',)",5460.55628431
"('7.0',)",5826.81754552
"('8.0',)",5925.44052582
"('9.0',)",6202.60847823
"('10.0',)",6260.37392224
"('11.0',)",5866.51564173
"('12.0',)",5560.83685113
"('13.0',)",5391.13869549
"('14.0',)",4895.0
"('15.0',)",4645.73839265
"('16.0',)",4468.8716855
"('17.0',)",4575.06278172
"('18.0',)",4363.06049409
"('19.0',)",4226.97942539
"('20.0',)",3986.29836869
"('21.0',)",3480.09866986
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
