Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3934.45779635
"('2.0',)",4191.48225778
"('3.0',)",4399.3576502
"('4.0',)",4682.2588543
"('5.0',)",4802.02210261
"('6.0',)",5318.56732523
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6223.82713722
"('10.0',)",6258.66540945
"('11.0',)",5866.51564173
"('12.0',)",5700.08648862
"('13.0',)",5214.00223995
"('14.0',)",4895.0
"('15.0',)",4645.73839265
"('16.0',)",4468.8716855
"('17.0',)",4363.25284634
"('18.0',)",4183.17104298
"('19.0',)",3984.93325733
"('20.0',)",3734.2287077
"('21.0',)",3624.5721676
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
