Time,Demand
"('0.0',)",3913.28893638
"('1.0',)",4017.64089359
"('2.0',)",3936.77720346
"('3.0',)",4395.64939421
"('4.0',)",4658.87437192
"('5.0',)",4802.02210261
"('6.0',)",5217.415518
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6326.79511907
"('10.0',)",6057.81690115
"('11.0',)",5866.51564173
"('12.0',)",5560.83685113
"('13.0',)",5444.1778435
"('14.0',)",5018.96702982
"('15.0',)",4645.73839265
"('16.0',)",4618.74895562
"('17.0',)",4331.35495898
"('18.0',)",4215.06893033
"('19.0',)",3984.93325733
"('20.0',)",3987.25353781
"('21.0',)",3480.09866986
"('22.0',)",3318.34447342
"('23.0',)",3475.91893137
