Time,Demand
"('0.0',)",3910.42459335
"('1.0',)",4028.29718776
"('2.0',)",3936.77720346
"('3.0',)",4144.74343475
"('4.0',)",4433.1612463
"('5.0',)",4929.24482201
"('6.0',)",5217.415518
"('7.0',)",5868.36436835
"('8.0',)",5925.44052582
"('9.0',)",6082.15909683
"('10.0',)",6089.71478851
"('11.0',)",6012.61744529
"('12.0',)",5560.83685113
"('13.0',)",5214.00223995
"('14.0',)",4895.0
"('15.0',)",4645.73839265
"('16.0',)",4468.8716855
"('17.0',)",4331.35495898
"('18.0',)",4183.17104298
"('19.0',)",3984.93325733
"('20.0',)",3838.32737122
"('21.0',)",3640.09745127
"('22.0',)",3573.39207418
"('23.0',)",3620.99564413
