Time,Demand
"('0.0',)",3832.14255584
"('1.0',)",4030.87413184
"('2.0',)",4105.70256584
"('3.0',)",4345.33195564
"('4.0',)",4593.34263779
"('5.0',)",4802.02210261
"('6.0',)",5466.98617238
"('7.0',)",5616.57705684
"('8.0',)",5925.44052582
"('9.0',)",6336.08713502
"('10.0',)",6296.55864338
"('11.0',)",6001.99450934
"('12.0',)",5814.1363677
"('13.0',)",5214.00223995
"('14.0',)",4895.0
"('15.0',)",4645.73839265
"('16.0',)",4468.8716855
"('17.0',)",4331.35495898
"('18.0',)",4183.17104298
"('19.0',)",4141.54984209
"('20.0',)",3935.85884331
"('21.0',)",3587.73476971
"('22.0',)",3318.34447342
"('23.0',)",3505.44038354
