Time,Demand
"('0.0',)",3659.29575589
"('1.0',)",3816.57554413
"('2.0',)",4106.22108028
"('3.0',)",4302.78796243
"('4.0',)",4433.1612463
"('5.0',)",5036.4244315
"('6.0',)",5428.52365664
"('7.0',)",5616.57705684
"('8.0',)",6163.8783814
"('9.0',)",6232.96122259
"('10.0',)",6057.81690115
"('11.0',)",5866.51564173
"('12.0',)",5560.83685113
"('13.0',)",5403.29961733
"('14.0',)",5082.97741505
"('15.0',)",4645.73839265
"('16.0',)",4624.42197969
"('17.0',)",4331.35495898
"('18.0',)",4183.17104298
"('19.0',)",3984.93325733
"('20.0',)",3975.43623498
"('21.0',)",3731.03806635
"('22.0',)",3318.34447342
"('23.0',)",3366.52438897
