Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5720.80843189
"('2.0',)",5597.00843997
"('3.0',)",5545.28167755
"('4.0',)",5562.60324173
"('5.0',)",5674.9031085
"('6.0',)",5651.84553552
"('7.0',)",5924.39674572
"('8.0',)",5761.42310315
"('9.0',)",6078.16932394
"('10.0',)",6011.22900399
"('11.0',)",6181.03451159
"('12.0',)",6666.32575554
"('13.0',)",6803.25246646
"('14.0',)",7107.94094828
"('15.0',)",6908.75089298
"('16.0',)",6761.22999775
"('17.0',)",6360.28311425
"('18.0',)",5965.01777806
"('19.0',)",5611.96752821
"('20.0',)",5231.5226903
"('21.0',)",5084.03349204
"('22.0',)",4969.61398843
"('23.0',)",4817.78570262
