Time,Demand
"('0.0',)",5213.00767903
"('1.0',)",5740.35658015
"('2.0',)",5692.08926358
"('3.0',)",5778.29907674
"('4.0',)",5721.65772295
"('5.0',)",5695.79956187
"('6.0',)",5651.84553552
"('7.0',)",5794.87798545
"('8.0',)",5978.48200384
"('9.0',)",5950.24154889
"('10.0',)",5982.08735256
"('11.0',)",6210.17616302
"('12.0',)",6464.34633594
"('13.0',)",6694.64502022
"('14.0',)",7087.59493213
"('15.0',)",7126.4054433
"('16.0',)",6955.27926322
"('17.0',)",6360.28311425
"('18.0',)",5870.24821254
"('19.0',)",5517.93646007
"('20.0',)",5122.04111102
"('21.0',)",4956.62078757
"('22.0',)",4956.1637932
"('23.0',)",4970.63215829
