Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5720.96367429
"('2.0',)",5691.20583876
"('3.0',)",5685.29893657
"('4.0',)",5562.60324173
"('5.0',)",5768.63240227
"('6.0',)",5622.70388408
"('7.0',)",5921.90462052
"('8.0',)",5790.56475458
"('9.0',)",6080.2943821
"('10.0',)",6138.13503413
"('11.0',)",6181.03451159
"('12.0',)",6661.90005762
"('13.0',)",6865.06331893
"('14.0',)",6968.27239694
"('15.0',)",6908.75089298
"('16.0',)",6939.90428764
"('17.0',)",6480.85215552
"('18.0',)",6082.76588489
"('19.0',)",5383.93931349
"('20.0',)",5150.29511545
"('21.0',)",4880.69655401
"('22.0',)",5054.17932645
"('23.0',)",4995.82225329
