Time,Demand
"('0.0',)",5329.92034912
"('1.0',)",5607.57330524
"('2.0',)",5742.17275594
"('3.0',)",5695.47107873
"('4.0',)",5650.81280608
"('5.0',)",5592.05713481
"('6.0',)",5622.70388408
"('7.0',)",5787.99626297
"('8.0',)",5932.49666713
"('9.0',)",5943.05668224
"('10.0',)",6157.51317496
"('11.0',)",6273.55935584
"('12.0',)",6657.46776009
"('13.0',)",6840.04182143
"('14.0',)",7076.22718545
"('15.0',)",6908.75089298
"('16.0',)",6869.54650253
"('17.0',)",6499.14845144
"('18.0',)",6029.23013707
"('19.0',)",5535.07736441
"('20.0',)",5206.94410013
"('21.0',)",5080.76562665
"('22.0',)",4983.75230813
"('23.0',)",4817.78570262
