Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5701.19989554
"('2.0',)",5597.00843997
"('3.0',)",5574.42332898
"('4.0',)",5763.96190118
"('5.0',)",5678.48974423
"('6.0',)",5831.79008028
"('7.0',)",5822.92512992
"('8.0',)",5761.42310315
"('9.0',)",6001.44068713
"('10.0',)",6169.04930296
"('11.0',)",6181.03451159
"('12.0',)",6464.34633594
"('13.0',)",6905.34483056
"('14.0',)",6879.78802713
"('15.0',)",6937.89254441
"('16.0',)",6828.05493646
"('17.0',)",6587.90789933
"('18.0',)",5984.2844301
"('19.0',)",5591.08908928
"('20.0',)",5245.08738837
"('21.0',)",4851.55490258
"('22.0',)",4941.01400122
"('23.0',)",4817.78570262
