Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5741.19043096
"('2.0',)",5597.00843997
"('3.0',)",5574.42332898
"('4.0',)",5758.25013535
"('5.0',)",5720.00494917
"('6.0',)",5712.16784022
"('7.0',)",5780.07240734
"('8.0',)",5916.07010375
"('9.0',)",5959.3545375
"('10.0',)",6091.80068439
"('11.0',)",6297.81453882
"('12.0',)",6435.20468451
"('13.0',)",6927.20934864
"('14.0',)",7112.21299989
"('15.0',)",6937.89254441
"('16.0',)",6845.1057261
"('17.0',)",6454.29509754
"('18.0',)",6103.35695685
"('19.0',)",5383.93931349
"('20.0',)",5022.70662292
"('21.0',)",5082.95883926
"('22.0',)",4863.14165143
"('23.0',)",4962.27547263
