Time,Demand
"('0.0',)",5358.71892792
"('1.0',)",5508.0705929
"('2.0',)",5703.69934015
"('3.0',)",5771.41228735
"('4.0',)",5690.06591727
"('5.0',)",5592.05713481
"('6.0',)",5853.69581275
"('7.0',)",5720.41506009
"('8.0',)",5876.79036544
"('9.0',)",5877.96597914
"('10.0',)",6084.81557897
"('11.0',)",6369.85246654
"('12.0',)",6579.10691451
"('13.0',)",6846.99741688
"('14.0',)",7028.71688297
"('15.0',)",7063.67815868
"('16.0',)",6889.73596692
"('17.0',)",6360.28311425
"('18.0',)",5976.46399767
"('19.0',)",5486.44275736
"('20.0',)",5254.90095077
"('21.0',)",4880.69655401
"('22.0',)",5058.87824271
"('23.0',)",4846.92735406
