Time,Demand
"('0.0',)",5427.08552802
"('1.0',)",5657.97980387
"('2.0',)",5675.06365106
"('3.0',)",5775.05347893
"('4.0',)",5533.4615903
"('5.0',)",5664.16012885
"('6.0',)",5730.90369183
"('7.0',)",5784.76641952
"('8.0',)",5942.0797248
"('9.0',)",5970.87030937
"('10.0',)",5982.08735256
"('11.0',)",6210.17616302
"('12.0',)",6641.46344587
"('13.0',)",6909.41427388
"('14.0',)",7012.46505619
"('15.0',)",6937.89254441
"('16.0',)",6761.22999775
"('17.0',)",6549.58749228
"('18.0',)",5870.24821254
"('19.0',)",5615.09891547
"('20.0',)",5202.96863359
"('21.0',)",4851.55490258
"('22.0',)",4834.0
"('23.0',)",4817.78570262
