Time,Demand
"('0.0',)",5436.23092894
"('1.0',)",5537.21224433
"('2.0',)",5567.86678854
"('3.0',)",5655.76457036
"('4.0',)",5562.60324173
"('5.0',)",5757.51050501
"('6.0',)",5651.84553552
"('7.0',)",5691.27340866
"('8.0',)",5917.88893585
"('9.0',)",5951.18742652
"('10.0',)",6215.22053933
"('11.0',)",6291.38843407
"('12.0',)",6634.7499598
"('13.0',)",6788.72182163
"('14.0',)",6908.92967856
"('15.0',)",7125.04135925
"('16.0',)",6732.08834631
"('17.0',)",6389.42476568
"('18.0',)",6095.26252727
"('19.0',)",5383.93931349
"('20.0',)",5255.81088891
"('21.0',)",4989.3660071
"('22.0',)",4834.0
"('23.0',)",4817.78570262
