Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5508.0705929
"('2.0',)",5567.86678854
"('3.0',)",5740.97491178
"('4.0',)",5708.19155595
"('5.0',)",5562.91548337
"('6.0',)",5845.31713816
"('7.0',)",5922.67217457
"('8.0',)",5761.42310315
"('9.0',)",6067.96443153
"('10.0',)",5982.08735256
"('11.0',)",6337.39310581
"('12.0',)",6464.34633594
"('13.0',)",6723.78667165
"('14.0',)",6879.78802713
"('15.0',)",7064.88413621
"('16.0',)",6863.3276746
"('17.0',)",6495.98453784
"('18.0',)",5870.24821254
"('19.0',)",5616.45784836
"('20.0',)",5174.28359262
"('21.0',)",4851.55490258
"('22.0',)",5066.10399227
"('23.0',)",4919.32912724
