Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5645.81361723
"('2.0',)",5673.91413732
"('3.0',)",5650.76453757
"('4.0',)",5562.60324173
"('5.0',)",5781.1193903
"('6.0',)",5773.84299388
"('7.0',)",5691.27340866
"('8.0',)",5910.58633808
"('9.0',)",5993.64942928
"('10.0',)",5982.08735256
"('11.0',)",6210.17616302
"('12.0',)",6651.82859347
"('13.0',)",6845.94844874
"('14.0',)",7036.30610209
"('15.0',)",6908.75089298
"('16.0',)",6863.05991396
"('17.0',)",6589.82191653
"('18.0',)",5899.38986397
"('19.0',)",5616.34302701
"('20.0',)",5143.1947097
"('21.0',)",4851.55490258
"('22.0',)",4976.56558945
"('23.0',)",4942.62014254
