Time,Demand
"('0.0',)",5364.06211047
"('1.0',)",5741.138252
"('2.0',)",5663.79762716
"('3.0',)",5545.28167755
"('4.0',)",5766.58475305
"('5.0',)",5668.05861375
"('6.0',)",5818.83135719
"('7.0',)",5781.54683036
"('8.0',)",5987.54292126
"('9.0',)",5848.82432771
"('10.0',)",6210.87254039
"('11.0',)",6374.02226642
"('12.0',)",6464.34633594
"('13.0',)",6926.18603857
"('14.0',)",6986.4694271
"('15.0',)",6937.89254441
"('16.0',)",6875.969053
"('17.0',)",6533.84736749
"('18.0',)",5899.38986397
"('19.0',)",5491.751743
"('20.0',)",5248.96368655
"('21.0',)",4969.1886904
"('22.0',)",4944.87836298
"('23.0',)",4934.60418745
