Time,Demand
"('0.0',)",5310.28409212
"('1.0',)",5661.71694033
"('2.0',)",5674.84535693
"('3.0',)",5719.55861059
"('4.0',)",5533.4615903
"('5.0',)",5796.04866594
"('6.0',)",5622.70388408
"('7.0',)",5844.80363755
"('8.0',)",5992.43395303
"('9.0',)",6061.49792654
"('10.0',)",5982.08735256
"('11.0',)",6412.75953666
"('12.0',)",6435.20468451
"('13.0',)",6927.58878963
"('14.0',)",6879.78802713
"('15.0',)",7073.76971519
"('16.0',)",6858.59811423
"('17.0',)",6389.42476568
"('18.0',)",6064.17315349
"('19.0',)",5413.08096492
"('20.0',)",5118.84620348
"('21.0',)",5084.67641597
"('22.0',)",4834.0
"('23.0',)",4817.78570262
