Time,Demand
"('0.0',)",5242.14933046
"('1.0',)",5537.21224433
"('2.0',)",5597.00843997
"('3.0',)",5778.41488692
"('4.0',)",5682.88885319
"('5.0',)",5562.91548337
"('6.0',)",5622.70388408
"('7.0',)",5832.88628803
"('8.0',)",5856.86164888
"('9.0',)",6000.9022259
"('10.0',)",6011.22900399
"('11.0',)",6368.34100515
"('12.0',)",6435.20468451
"('13.0',)",6927.37964984
"('14.0',)",7018.06998444
"('15.0',)",7003.27316129
"('16.0',)",6885.12660643
"('17.0',)",6360.28311425
"('18.0',)",6010.82971526
"('19.0',)",5607.04083774
"('20.0',)",5222.94000134
"('21.0',)",4851.55490258
"('22.0',)",4978.61196654
"('23.0',)",5050.62036193
