Time,Demand
"('0.0',)",5300.69666142
"('1.0',)",5657.33484936
"('2.0',)",5567.86678854
"('3.0',)",5665.33360799
"('4.0',)",5533.4615903
"('5.0',)",5680.41635476
"('6.0',)",5765.29974357
"('7.0',)",5831.3787763
"('8.0',)",5849.20768963
"('9.0',)",6081.5553285
"('10.0',)",6128.96206201
"('11.0',)",6311.75584664
"('12.0',)",6619.68283945
"('13.0',)",6847.24969908
"('14.0',)",6908.92967856
"('15.0',)",6908.75089298
"('16.0',)",6959.77968077
"('17.0',)",6389.42476568
"('18.0',)",5899.38986397
"('19.0',)",5413.08096492
"('20.0',)",5022.70662292
"('21.0',)",5084.61393903
"('22.0',)",4863.14165143
"('23.0',)",5011.99350235
