Time,Demand
"('0.0',)",5418.96806685
"('1.0',)",5703.84434774
"('2.0',)",5567.86678854
"('3.0',)",5659.84182835
"('4.0',)",5629.64051741
"('5.0',)",5592.05713481
"('6.0',)",5775.69983428
"('7.0',)",5860.66577282
"('8.0',)",5901.69923061
"('9.0',)",5877.96597914
"('10.0',)",6119.75215405
"('11.0',)",6390.34238565
"('12.0',)",6523.06237991
"('13.0',)",6872.35170937
"('14.0',)",7085.03201092
"('15.0',)",6908.75089298
"('16.0',)",6875.26423706
"('17.0',)",6360.28311425
"('18.0',)",6098.15649247
"('19.0',)",5610.15569157
"('20.0',)",5051.84827435
"('21.0',)",4980.74892438
"('22.0',)",4863.14165143
"('23.0',)",4928.27099832
