Time,Demand
"('0.0',)",5445.2508539
"('1.0',)",5652.47520742
"('2.0',)",5567.86678854
"('3.0',)",5778.25512195
"('4.0',)",5686.85321497
"('5.0',)",5562.91548337
"('6.0',)",5622.70388408
"('7.0',)",5844.7529784
"('8.0',)",5761.42310315
"('9.0',)",6080.6078366
"('10.0',)",5982.08735256
"('11.0',)",6305.49298264
"('12.0',)",6528.97388923
"('13.0',)",6910.751315
"('14.0',)",6908.92967856
"('15.0',)",6937.89254441
"('16.0',)",6879.89312512
"('17.0',)",6360.28311425
"('18.0',)",6032.14614026
"('19.0',)",5383.93931349
"('20.0',)",5255.73882997
"('21.0',)",4851.55490258
"('22.0',)",4834.0
"('23.0',)",5005.98934749
