Time,Demand
"('0.0',)",5316.5093797
"('1.0',)",5508.0705929
"('2.0',)",5665.27992245
"('3.0',)",5664.72486732
"('4.0',)",5755.30492733
"('5.0',)",5562.91548337
"('6.0',)",5787.62761558
"('7.0',)",5923.77235041
"('8.0',)",5761.42310315
"('9.0',)",5996.59307521
"('10.0',)",6215.08705574
"('11.0',)",6292.57866648
"('12.0',)",6614.57477202
"('13.0',)",6870.16304657
"('14.0',)",7038.4190412
"('15.0',)",7051.78641207
"('16.0',)",6840.46198341
"('17.0',)",6463.37805381
"('18.0',)",5870.24821254
"('19.0',)",5612.98762226
"('20.0',)",5150.41869578
"('21.0',)",4851.55490258
"('22.0',)",5027.61370045
"('23.0',)",4846.92735406
