Time,Demand
"('0.0',)",5361.23546237
"('1.0',)",5537.21224433
"('2.0',)",5667.94239285
"('3.0',)",5653.37621249
"('4.0',)",5562.60324173
"('5.0',)",5755.03953881
"('6.0',)",5622.70388408
"('7.0',)",5877.59803766
"('8.0',)",5790.56475458
"('9.0',)",5848.82432771
"('10.0',)",6073.83810481
"('11.0',)",6400.48120584
"('12.0',)",6668.22635795
"('13.0',)",6792.46332863
"('14.0',)",7098.88496413
"('15.0',)",6937.89254441
"('16.0',)",6875.9224842
"('17.0',)",6593.03824344
"('18.0',)",6092.27249401
"('19.0',)",5383.93931349
"('20.0',)",5022.70662292
"('21.0',)",5054.9330035
"('22.0',)",4834.0
"('23.0',)",5045.76037196
