Time,Demand
"('0.0',)",5350.29806114
"('1.0',)",5629.27316315
"('2.0',)",5708.7978144
"('3.0',)",5729.84966735
"('4.0',)",5737.51805492
"('5.0',)",5780.0784543
"('6.0',)",5711.283844
"('7.0',)",5899.67361114
"('8.0',)",5790.56475458
"('9.0',)",5848.82432771
"('10.0',)",6182.67922152
"('11.0',)",6286.86274139
"('12.0',)",6464.34633594
"('13.0',)",6694.64502022
"('14.0',)",7112.91996887
"('15.0',)",7041.01353744
"('16.0',)",6838.81950019
"('17.0',)",6555.11369684
"('18.0',)",6068.87018929
"('19.0',)",5383.93931349
"('20.0',)",5173.68183139
"('21.0',)",5061.90073778
"('22.0',)",4834.0
"('23.0',)",4817.78570262
