Time,Demand
"('0.0',)",6265.69279795
"('1.0',)",5920.71977516
"('2.0',)",6225.11856302
"('3.0',)",6366.64488786
"('4.0',)",6396.60885325
"('5.0',)",6524.67888263
"('6.0',)",6568.54827902
"('7.0',)",6908.90463791
"('8.0',)",7156.39073148
"('9.0',)",7040.98864295
"('10.0',)",7353.80749343
"('11.0',)",7725.45263226
"('12.0',)",7473.22692732
"('13.0',)",7604.58625996
"('14.0',)",7648.67013434
"('15.0',)",7232.16552408
"('16.0',)",7051.42377575
"('17.0',)",6997.81218618
"('18.0',)",6830.09736446
"('19.0',)",6648.32848664
"('20.0',)",6169.65428425
"('21.0',)",5998.67063748
"('22.0',)",5612.95953662
"('23.0',)",5696.97618108
