Time,Demand
"('0.0',)",5957.73296756
"('1.0',)",5888.5273304
"('2.0',)",6042.03490283
"('3.0',)",6548.12250174
"('4.0',)",6700.36048434
"('5.0',)",6492.48643786
"('6.0',)",6855.42665485
"('7.0',)",6995.87639913
"('8.0',)",6835.24453614
"('9.0',)",7336.22007074
"('10.0',)",7248.59154038
"('11.0',)",7571.86590156
"('12.0',)",7560.25666527
"('13.0',)",7476.4319601
"('14.0',)",7340.75604919
"('15.0',)",7366.5322092
"('16.0',)",7329.65235005
"('17.0',)",7044.95778537
"('18.0',)",6719.91225217
"('19.0',)",6800.55491253
"('20.0',)",6470.81590923
"('21.0',)",5837.5768348
"('22.0',)",5932.59587737
"('23.0',)",5926.88530549
