Time,Demand
"('0.0',)",5957.73296756
"('1.0',)",6210.43922585
"('2.0',)",6150.9352475
"('3.0',)",6242.35421103
"('4.0',)",6713.92452104
"('5.0',)",6796.34078902
"('6.0',)",6650.00432394
"('7.0',)",6751.18116342
"('8.0',)",7091.85129608
"('9.0',)",7206.33143416
"('10.0',)",7392.61119269
"('11.0',)",7569.15402367
"('12.0',)",7473.22692732
"('13.0',)",7764.78800344
"('14.0',)",7662.65962171
"('15.0',)",7302.61638253
"('16.0',)",7186.95258577
"('17.0',)",7046.93172219
"('18.0',)",7041.82346875
"('19.0',)",6480.07555238
"('20.0',)",6169.65428425
"('21.0',)",6158.88251184
"('22.0',)",5711.70830834
"('23.0',)",5864.20841054
