Time,Demand
"('0.0',)",6260.46992403
"('1.0',)",6192.29527148
"('2.0',)",6042.03490283
"('3.0',)",6320.01190887
"('4.0',)",6428.80129801
"('5.0',)",6492.48643786
"('6.0',)",6767.56515384
"('7.0',)",6994.9980127
"('8.0',)",6867.4369809
"('9.0',)",7200.64713764
"('10.0',)",7412.69696901
"('11.0',)",7725.27406108
"('12.0',)",7710.25962311
"('13.0',)",7753.68665171
"('14.0',)",7340.75604919
"('15.0',)",7199.97307932
"('16.0',)",7371.97241093
"('17.0',)",7185.76514794
"('18.0',)",6719.91225217
"('19.0',)",6480.07555238
"('20.0',)",6468.24160647
"('21.0',)",6124.42536797
"('22.0',)",5774.77799899
"('23.0',)",5696.97618108
