Time,Demand
"('0.0',)",6234.97532903
"('1.0',)",6198.71391607
"('2.0',)",6042.03490283
"('3.0',)",6311.37377862
"('4.0',)",6555.43407272
"('5.0',)",6492.48643786
"('6.0',)",6719.81350166
"('7.0',)",6970.71595097
"('8.0',)",7034.66973838
"('9.0',)",7073.18108771
"('10.0',)",7490.19188572
"('11.0',)",7719.13977864
"('12.0',)",7601.88879726
"('13.0',)",7736.13363327
"('14.0',)",7654.74427105
"('15.0',)",7199.97307932
"('16.0',)",7189.55064224
"('17.0',)",6899.23704433
"('18.0',)",7028.21127636
"('19.0',)",6801.21201906
"('20.0',)",6201.84672901
"('21.0',)",5983.35751652
"('22.0',)",5645.15198138
"('23.0',)",5842.87010438
