Time,Demand
"('0.0',)",6072.89173758
"('1.0',)",6204.02635657
"('2.0',)",6158.87892344
"('3.0',)",6525.38157005
"('4.0',)",6666.92014416
"('5.0',)",6524.67888263
"('6.0',)",6889.21483639
"('7.0',)",6674.0
"('8.0',)",6835.24453614
"('9.0',)",7362.91291702
"('10.0',)",7547.40862576
"('11.0',)",7405.38891362
"('12.0',)",7794.83848334
"('13.0',)",7444.23951534
"('14.0',)",7372.94849396
"('15.0',)",7354.71473169
"('16.0',)",7051.42377575
"('17.0',)",6899.23704433
"('18.0',)",6719.91225217
"('19.0',)",6779.01163413
"('20.0',)",6452.8165413
"('21.0',)",5869.76927957
"('22.0',)",5612.95953662
"('23.0',)",5986.41301413
