Time,Demand
"('0.0',)",6111.35499318
"('1.0',)",6210.43949884
"('2.0',)",6188.43959149
"('3.0',)",6242.35421103
"('4.0',)",6718.51050355
"('5.0',)",6784.28079502
"('6.0',)",6839.14289669
"('7.0',)",6817.81032137
"('8.0',)",7152.78514575
"('9.0',)",7040.98864295
"('10.0',)",7545.78910265
"('11.0',)",7723.98325784
"('12.0',)",7505.41937209
"('13.0',)",7763.95049844
"('14.0',)",7568.50686114
"('15.0',)",7199.97307932
"('16.0',)",7287.91614398
"('17.0',)",7200.99114721
"('18.0',)",6752.10469693
"('19.0',)",6612.96285653
"('20.0',)",6489.06452995
"('21.0',)",6018.21517586
"('22.0',)",5749.94687743
"('23.0',)",5865.00505458
