Time,Demand
"('0.0',)",5957.73296756
"('1.0',)",6030.54929608
"('2.0',)",6348.28732228
"('3.0',)",6554.49367568
"('4.0',)",6674.2267972
"('5.0',)",6756.56799366
"('6.0',)",6707.75329792
"('7.0',)",6788.34955658
"('8.0',)",6867.4369809
"('9.0',)",7073.18108771
"('10.0',)",7387.19051901
"('11.0',)",7716.18803868
"('12.0',)",7590.83421295
"('13.0',)",7444.23951534
"('14.0',)",7406.72147499
"('15.0',)",7520.87099993
"('16.0',)",7364.89072506
"('17.0',)",6931.42948909
"('18.0',)",6870.00193559
"('19.0',)",6782.19684616
"('20.0',)",6450.28166514
"('21.0',)",5837.5768348
"('22.0',)",5874.92264543
"('23.0',)",5803.16968398
