Time,Demand
"('0.0',)",6098.59846862
"('1.0',)",5888.5273304
"('2.0',)",6188.00553124
"('3.0',)",6562.62847573
"('4.0',)",6692.31610864
"('5.0',)",6492.48643786
"('6.0',)",6888.821969
"('7.0',)",6819.93173972
"('8.0',)",6958.89262578
"('9.0',)",7040.98864295
"('10.0',)",7371.20026821
"('11.0',)",7701.64748803
"('12.0',)",7711.40598626
"('13.0',)",7658.06683651
"('14.0',)",7584.18204357
"('15.0',)",7461.4363281
"('16.0',)",7331.06411734
"('17.0',)",6899.23704433
"('18.0',)",6792.6845725
"('19.0',)",6639.77842233
"('20.0',)",6490.89753269
"('21.0',)",5912.08377051
"('22.0',)",5922.37797069
"('23.0',)",5837.15901251
