Time,Demand
"('0.0',)",6145.10625122
"('1.0',)",5888.5273304
"('2.0',)",6332.93189428
"('3.0',)",6563.11446357
"('4.0',)",6396.60885325
"('5.0',)",6492.48643786
"('6.0',)",6890.29754631
"('7.0',)",6995.1827339
"('8.0',)",6835.24453614
"('9.0',)",7040.98864295
"('10.0',)",7537.45186255
"('11.0',)",7405.38891362
"('12.0',)",7473.22692732
"('13.0',)",7591.17986711
"('14.0',)",7340.75604919
"('15.0',)",7488.09479957
"('16.0',)",7339.16024491
"('17.0',)",7124.94077873
"('18.0',)",6752.10469693
"('19.0',)",6710.07663791
"('20.0',)",6169.65428425
"('21.0',)",5837.5768348
"('22.0',)",5856.622403
"('23.0',)",5784.01726879
