Time,Demand
"('0.0',)",5989.92541232
"('1.0',)",6166.57266257
"('2.0',)",6042.03490283
"('3.0',)",6372.32871672
"('4.0',)",6396.60885325
"('5.0',)",6636.74696182
"('6.0',)",6788.24445432
"('7.0',)",6949.33625338
"('8.0',)",6943.97191439
"('9.0',)",7362.60817723
"('10.0',)",7536.75362886
"('11.0',)",7567.84915116
"('12.0',)",7769.20332611
"('13.0',)",7734.82152372
"('14.0',)",7422.58847727
"('15.0',)",7199.97307932
"('16.0',)",7368.88401548
"('17.0',)",7013.51638264
"('18.0',)",6719.91225217
"('19.0',)",6512.26799714
"('20.0',)",6169.65428425
"('21.0',)",6159.36589872
"('22.0',)",5745.4807443
"('23.0',)",5966.65135842
