Time,Demand
"('0.0',)",6160.81775581
"('1.0',)",6139.10020418
"('2.0',)",6042.03490283
"('3.0',)",6405.14970084
"('4.0',)",6555.93417506
"('5.0',)",6492.48643786
"('6.0',)",6600.74072378
"('7.0',)",6839.13558551
"('8.0',)",6835.24453614
"('9.0',)",7362.89765966
"('10.0',)",7383.21279665
"('11.0',)",7555.65161177
"('12.0',)",7473.22692732
"('13.0',)",7758.88047081
"('14.0',)",7636.75486297
"('15.0',)",7199.97307932
"('16.0',)",7083.61622051
"('17.0',)",7221.15624983
"('18.0',)",6790.22597921
"('19.0',)",6480.07555238
"('20.0',)",6476.87923268
"('21.0',)",5982.99939618
"('22.0',)",5612.95953662
"('23.0',)",5696.97618108
