Time,Demand
"('0.0',)",5957.73296756
"('1.0',)",6205.17421515
"('2.0',)",6363.94414663
"('3.0',)",6542.23086283
"('4.0',)",6685.7421006
"('5.0',)",6492.48643786
"('6.0',)",6852.1910542
"('7.0',)",6706.19244476
"('8.0',)",6835.24453614
"('9.0',)",7287.13536284
"('10.0',)",7541.19226067
"('11.0',)",7405.38891362
"('12.0',)",7639.37793634
"('13.0',)",7476.4319601
"('14.0',)",7340.75604919
"('15.0',)",7362.9073306
"('16.0',)",7151.44604583
"('17.0',)",7027.55217028
"('18.0',)",6719.91225217
"('19.0',)",6480.07555238
"('20.0',)",6169.65428425
"('21.0',)",6137.60283394
"('22.0',)",5612.95953662
"('23.0',)",5729.16862584
