Time,Demand
"('0.0',)",6052.27761218
"('1.0',)",5977.44210201
"('2.0',)",6042.03490283
"('3.0',)",6242.35421103
"('4.0',)",6718.48478007
"('5.0',)",6524.67888263
"('6.0',)",6568.54827902
"('7.0',)",6794.60314677
"('8.0',)",7153.87341564
"('9.0',)",7231.71560047
"('10.0',)",7547.31732348
"('11.0',)",7405.38891362
"('12.0',)",7473.22692732
"('13.0',)",7763.5830559
"('14.0',)",7484.51603344
"('15.0',)",7199.97307932
"('16.0',)",7371.96619534
"('17.0',)",7206.45897344
"('18.0',)",6719.91225217
"('19.0',)",6628.48608721
"('20.0',)",6315.65949438
"('21.0',)",5837.5768348
"('22.0',)",5934.85097285
"('23.0',)",5729.16862584
