Time,Demand
"('0.0',)",6104.5709241
"('1.0',)",5888.5273304
"('2.0',)",6151.27501823
"('3.0',)",6395.36686299
"('4.0',)",6396.60885325
"('5.0',)",6776.59541571
"('6.0',)",6568.54827902
"('7.0',)",6904.48150161
"('8.0',)",6973.30847055
"('9.0',)",7040.98864295
"('10.0',)",7280.78398514
"('11.0',)",7722.6801434
"('12.0',)",7795.13163112
"('13.0',)",7603.24253722
"('14.0',)",7648.06688135
"('15.0',)",7353.6672404
"('16.0',)",7174.74424405
"('17.0',)",7221.04599755
"('18.0',)",7040.32157917
"('19.0',)",6480.07555238
"('20.0',)",6169.65428425
"('21.0',)",6140.40693257
"('22.0',)",5645.15198138
"('23.0',)",6008.15639531
