Time,Demand
"('0.0',)",5989.92541232
"('1.0',)",5888.5273304
"('2.0',)",6042.03490283
"('3.0',)",6558.02512368
"('4.0',)",6674.59116037
"('5.0',)",6492.48643786
"('6.0',)",6867.41221309
"('7.0',)",6674.0
"('8.0',)",6835.24453614
"('9.0',)",7215.43015299
"('10.0',)",7567.811503
"('11.0',)",7708.70546477
"('12.0',)",7473.22692732
"('13.0',)",7444.23951534
"('14.0',)",7639.01174788
"('15.0',)",7232.16552408
"('16.0',)",7051.42377575
"('17.0',)",6899.23704433
"('18.0',)",6942.505527
"('19.0',)",6480.07555238
"('20.0',)",6329.96170874
"('21.0',)",5837.5768348
"('22.0',)",5645.15198138
"('23.0',)",6018.8681677
