Time,Demand
"('0.0',)",5957.73296756
"('1.0',)",6194.82441041
"('2.0',)",6286.63475194
"('3.0',)",6355.2410035
"('4.0',)",6547.37599273
"('5.0',)",6658.34891196
"('6.0',)",6854.93411608
"('7.0',)",6779.52251602
"('8.0',)",6997.2644893
"('9.0',)",7360.62169608
"('10.0',)",7248.59154038
"('11.0',)",7405.38891362
"('12.0',)",7777.83562545
"('13.0',)",7444.23951534
"('14.0',)",7372.94849396
"('15.0',)",7510.76201298
"('16.0',)",7373.34725873
"('17.0',)",6931.42948909
"('18.0',)",7032.15887681
"('19.0',)",6480.07555238
"('20.0',)",6489.38055773
"('21.0',)",5837.5768348
"('22.0',)",5908.42053892
"('23.0',)",5844.32541429
