Time,Demand
"('0.0',)",5957.73296756
"('1.0',)",6209.20249052
"('2.0',)",6354.29146934
"('3.0',)",6325.50657804
"('4.0',)",6476.52993976
"('5.0',)",6804.92428054
"('6.0',)",6843.59259257
"('7.0',)",6995.78620777
"('8.0',)",6867.4369809
"('9.0',)",7237.37946924
"('10.0',)",7570.43102092
"('11.0',)",7437.58135838
"('12.0',)",7758.53478333
"('13.0',)",7444.23951534
"('14.0',)",7661.83200721
"('15.0',)",7478.71775096
"('16.0',)",7051.42377575
"('17.0',)",7064.16898387
"('18.0',)",7041.34035538
"('19.0',)",6800.63463998
"('20.0',)",6169.65428425
"('21.0',)",5837.5768348
"('22.0',)",5612.95953662
"('23.0',)",6014.66444335
