Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5361.76925113
"('2.0',)",5401.19784327
"('3.0',)",5559.03005716
"('4.0',)",5956.44752735
"('5.0',)",5996.47443899
"('6.0',)",5888.10660309
"('7.0',)",5772.05245479
"('8.0',)",5901.69255523
"('9.0',)",5879.19990092
"('10.0',)",5938.15696005
"('11.0',)",6018.68259829
"('12.0',)",5974.71457604
"('13.0',)",6331.65538077
"('14.0',)",6406.00509314
"('15.0',)",6342.86429231
"('16.0',)",6371.69508433
"('17.0',)",6208.0299466
"('18.0',)",6321.03628765
"('19.0',)",5805.01747769
"('20.0',)",5485.02754021
"('21.0',)",5423.07179385
"('22.0',)",5013.06032861
"('23.0',)",5420.60165759
