Time,Demand
"('0.0',)",5241.71654446
"('1.0',)",5312.60274649
"('2.0',)",5290.6597466
"('3.0',)",5694.59454139
"('4.0',)",5919.51021703
"('5.0',)",5761.43283163
"('6.0',)",5954.73383025
"('7.0',)",5772.05245479
"('8.0',)",5726.83328104
"('9.0',)",5946.88994669
"('10.0',)",5809.96022627
"('11.0',)",6150.59876502
"('12.0',)",6250.24009335
"('13.0',)",6090.71837778
"('14.0',)",6163.28054989
"('15.0',)",6220.26591289
"('16.0',)",6487.81398882
"('17.0',)",6173.31156883
"('18.0',)",6043.31420691
"('19.0',)",5805.01747769
"('20.0',)",5519.74591798
"('21.0',)",5170.86457334
"('22.0',)",5013.06032861
"('23.0',)",5337.58650784
