Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5118.77160614
"('2.0',)",5529.64710726
"('3.0',)",5790.16288341
"('4.0',)",5927.96918006
"('5.0',)",5988.93298631
"('6.0',)",5878.66741143
"('7.0',)",5772.05245479
"('8.0',)",5726.83328104
"('9.0',)",5751.25755064
"('10.0',)",5844.67860405
"('11.0',)",6144.75740755
"('12.0',)",6123.07603317
"('13.0',)",6056.0
"('14.0',)",6128.56217212
"('15.0',)",6456.67657243
"('16.0',)",6476.41866217
"('17.0',)",6208.0299466
"('18.0',)",6225.47782745
"('19.0',)",6029.53015416
"('20.0',)",5721.55003036
"('21.0',)",5170.86457334
"('22.0',)",5217.91542541
"('23.0',)",5202.32477098
