Time,Demand
"('0.0',)",5100.42386686
"('1.0',)",5204.97778076
"('2.0',)",5491.36205902
"('3.0',)",5679.25588735
"('4.0',)",5689.98890553
"('5.0',)",6036.16614253
"('6.0',)",5796.97135557
"('7.0',)",5881.53269579
"('8.0',)",5761.55165881
"('9.0',)",5751.25755064
"('10.0',)",5809.96022627
"('11.0',)",6165.61343908
"('12.0',)",6096.00732588
"('13.0',)",6180.44962728
"('14.0',)",6163.28054989
"('15.0',)",6395.12840502
"('16.0',)",6244.80352123
"('17.0',)",6337.12178577
"('18.0',)",6310.15129126
"('19.0',)",5839.73585547
"('20.0',)",5719.08595016
"('21.0',)",5170.86457334
"('22.0',)",5013.06032861
"('23.0',)",5405.95542888
