Time,Demand
"('0.0',)",5065.70548908
"('1.0',)",5084.05322837
"('2.0',)",5290.6597466
"('3.0',)",5700.97926621
"('4.0',)",5901.09929648
"('5.0',)",5761.43283163
"('6.0',)",6006.54507795
"('7.0',)",6012.15149846
"('8.0',)",5761.55165881
"('9.0',)",6020.98645987
"('10.0',)",5809.96022627
"('11.0',)",6063.77701881
"('12.0',)",5974.71457604
"('13.0',)",6056.0
"('14.0',)",6128.56217212
"('15.0',)",6324.22097418
"('16.0',)",6388.59777476
"('17.0',)",6354.48965246
"('18.0',)",6043.31420691
"('19.0',)",6080.38603387
"('20.0',)",5679.66117364
"('21.0',)",5170.86457334
"('22.0',)",5288.42260762
"('23.0',)",5321.10647819
