Time,Demand
"('0.0',)",5192.86621332
"('1.0',)",5226.25834537
"('2.0',)",5467.21168364
"('3.0',)",5767.8554104
"('4.0',)",5954.77211
"('5.0',)",6035.06358409
"('6.0',)",5892.03087591
"('7.0',)",6001.17155775
"('8.0',)",5726.83328104
"('9.0',)",5751.25755064
"('10.0',)",6021.95269071
"('11.0',)",6000.36054256
"('12.0',)",5974.71457604
"('13.0',)",6056.0
"('14.0',)",6406.29173469
"('15.0',)",6379.49367443
"('16.0',)",6391.88296019
"('17.0',)",6423.0267505
"('18.0',)",6302.7267496
"('19.0',)",5805.01747769
"('20.0',)",5649.09574632
"('21.0',)",5419.19469732
"('22.0',)",5013.06032861
"('23.0',)",5202.32477098
