Time,Demand
"('0.0',)",5243.29676869
"('1.0',)",5361.77431019
"('2.0',)",5463.19601706
"('3.0',)",5524.31167938
"('4.0',)",5967.64728155
"('5.0',)",5896.90024848
"('6.0',)",6030.18081795
"('7.0',)",5848.66412818
"('8.0',)",6000.21391094
"('9.0',)",5751.25755064
"('10.0',)",6073.84599974
"('11.0',)",6117.75181177
"('12.0',)",6009.43295381
"('13.0',)",6332.78297894
"('14.0',)",6284.85618637
"('15.0',)",6185.54753511
"('16.0',)",6396.87523258
"('17.0',)",6397.95339851
"('18.0',)",6078.03258468
"('19.0',)",5926.0821733
"('20.0',)",5754.81627462
"('21.0',)",5342.07354038
"('22.0',)",5169.65423985
"('23.0',)",5335.33335161
